 frequency   v(VOUT1)    v(VOUT1)   
 2.2909e+03  1.0000e+00 -2.9610e-09 
 2.3442e+03  1.0000e+00 -3.0300e-09 
 2.3988e+03  1.0000e+00 -3.1006e-09 
 2.4547e+03  1.0000e+00 -3.1728e-09 
 2.5119e+03  1.0000e+00 -3.2467e-09 
 2.5704e+03  1.0000e+00 -3.3223e-09 
 2.6303e+03  1.0000e+00 -3.3997e-09 
 2.6915e+03  1.0000e+00 -3.4789e-09 
 2.7542e+03  1.0000e+00 -3.5600e-09 
 2.8184e+03  1.0000e+00 -3.6429e-09 
 2.8840e+03  1.0000e+00 -3.7277e-09 
 2.9512e+03  1.0000e+00 -3.8146e-09 
 3.0200e+03  1.0000e+00 -3.9034e-09 
 3.0903e+03  1.0000e+00 -3.9943e-09 
 3.1623e+03  1.0000e+00 -4.0874e-09 
 3.2359e+03  1.0000e+00 -4.1826e-09 
 3.3113e+03  1.0000e+00 -4.2800e-09 
 3.3884e+03  1.0000e+00 -4.3797e-09 
 3.4674e+03  1.0000e+00 -4.4817e-09 
 3.5481e+03  1.0000e+00 -4.5861e-09 
 3.6308e+03  1.0000e+00 -4.6929e-09 
 3.7154e+03  1.0000e+00 -4.8023e-09 
 3.8019e+03  1.0000e+00 -4.9141e-09 
 3.8905e+03  1.0000e+00 -5.0286e-09 
 3.9811e+03  1.0000e+00 -5.1457e-09 
 4.0738e+03  1.0000e+00 -5.2656e-09 
 4.1687e+03  1.0000e+00 -5.3882e-09 
 4.2658e+03  1.0000e+00 -5.5137e-09 
 4.3652e+03  1.0000e+00 -5.6422e-09 
 4.4668e+03  1.0000e+00 -5.7736e-09 
 4.5709e+03  1.0000e+00 -5.9081e-09 
 4.6774e+03  1.0000e+00 -6.0457e-09 
 4.7863e+03  1.0000e+00 -6.1865e-09 
 4.8978e+03  1.0000e+00 -6.3306e-09 
 5.0119e+03  1.0000e+00 -6.4781e-09 
 5.1286e+03  1.0000e+00 -6.6290e-09 
 5.2481e+03  1.0000e+00 -6.7834e-09 
 5.3703e+03  1.0000e+00 -6.9414e-09 
 5.4954e+03  1.0000e+00 -7.1031e-09 
 5.6234e+03  1.0000e+00 -7.2685e-09 
 5.7544e+03  1.0000e+00 -7.4378e-09 
 5.8884e+03  1.0000e+00 -7.6111e-09 
 6.0256e+03  1.0000e+00 -7.7883e-09 
 6.1660e+03  1.0000e+00 -7.9698e-09 
 6.3096e+03  1.0000e+00 -8.1554e-09 
 6.4565e+03  1.0000e+00 -8.3454e-09 
 6.6069e+03  1.0000e+00 -8.5398e-09 
 6.7608e+03  1.0000e+00 -8.7387e-09 
 6.9183e+03  1.0000e+00 -8.9422e-09 
 7.0795e+03  1.0000e+00 -9.1505e-09 
 7.2444e+03  1.0000e+00 -9.3636e-09 
